UTC_Timestamp,x_ecef,y_ecef,z_ecef,x_eci,y_eci,z_eci,longitude,latitude,altitude,vx_eci,vy_eci,vz_eci,hora,minuto,segundo,dia,mes,year,ADM_status,EPS_status,HEATER_status,ADCS_status,PAYLOAD_status,ADM_resetS,EPS_resetS,ADCS_resetS,ADCS_resetH,COMMS_resetH,CDHS_reset,EPS_temperature,state_charge,battery_voltage,average_current,remaining_capacity,average_power,state_health,CH1_voltage,CH1_current,CH2_voltage,CH2_current,CH3_voltage,CH3_current,ADCS_current,COMMS_current,PAYLOAD_current,HEATER_current,fault_flags,communication_flags,transmission_flags_EPS,gyro_X,gyro_Y,gyro_Z,mag_X,mag_Y,mag_Z,ADC1_CH1,ADC1_CH2,ADC1_CH3,ADC1_CH4,ADC1_CH5,ADC1_CH6,ADC2_CH1,ADC2_CH2,ADC2_CH3,ADC2_CH4,ADC2_CH5,ADC2_CH6,BNO055_temperature,ADCS_temperature1,transmission_flags_ADCS,package_counter,camera_mode,picture_counter,CDHS_CYCLE_TIME,CDHS_WDT,ADM_SOC_LIMIT,ADCS_SOC_LIMIT,COMMS_SOC_LIMIT,PLD_SOC_LIMIT,HEATER_CYCLE_TIME,HEATER_EMON_TIME,HEATER_EMOFF_TIME,ADM_CYCLE_TIME,ADM_BURN_TIME,ADM_MAX_CYCLES,ADM_WAIT_TIME1,ADM_WAIT_TIME2,ADM_ENABLE,COMMS_CYCLE_TIME,PLD_CYCLE_TIME,PLD_OP_MODE,CAM_RESOLUTION,CAM_EXPOSURE,CAM_SAVE_TIME,PLD_ENABLE
00:33:55 - 10/11/2020,-4083597.6402754844,4175544.123889218,-3464235.764700736,-5715.185929197421,-1235.4029666950855,-3452.8679571154994,134.36217006807166,-30.83276191994887,418.01955343568324,3.8037269695869376,-4.829717694255604,-4.570711586462587,9,30,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,100,4.24,152.74,1061.58,0.6439400000000001,80,4.27,301.2,4.23,134.41,4.25,1.22,0,64,0,0,16,31,31,-0.3922,-5.8824,14.5098,-71.3527,62.1881,109.9031,0.31,0.06,0.05,0.71,0.25,0.87,0.3,0.08,0.05,0.74,0.21,0.85,0,1,15,264,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:34:05 - 10/11/2020,-4100935.053235565,4120288.905317684,-3509645.2998018544,-5676.785870017762,-1283.6204692107294,-3498.3538674248634,134.86511838155144,-31.280522556955223,418.18079475904256,3.8761992728595325,-4.813666069233232,-4.526352187070159,9,30,52,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,89,4.26,307.92,942.33,1.31281,81,4.3,444.77,4.27,133.19,4.27,1.22,0,75,0,0,16,31,31,1.1765,-5.8824,14.5098,0.0198,0.0198,0.0381,0.66,0.48,0.18,0.04,0.18,0.84,0.63,0.48,0.18,0.04,0.16,0.8,1,1,15,265,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:34:15 - 10/11/2020,-4117833.749981207,4064536.828547047,-3554606.8270231336,-5637.663647144486,-1331.6744794085903,-3543.3932196487103,135.3731981391415,-31.725911596129095,418.3420031284057,3.9481832620917516,-4.7970650036060665,-4.481435698106382,9,31,2,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,100,4.25,208.94,1063.54,0.8849,81,4.27,321.97,4.23,133.19,4.25,1.22,0,65,0,0,16,31,31,1.1765,-5.098,14.5098,0.0198,0.0198,0.0381,0.08,0.05,0.28,0.54,0.26,1.04,0.08,0.05,0.26,0.58,0.22,1.04,1,1,15,266,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:34:25 - 10/11/2020,-4134292.409297662,4008294.1241445695,-3599114.818033122,-5597.824215966353,-1379.5590771027437,-3587.9804661930007,135.88652344336901,-32.16886795359432,418.5031107163718,4.019663681632549,-4.779792421871044,-4.435931602752035,9,31,12,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,87,4.26,292.03,923.75,1.24218,80,4.3,417.28,4.25,133.19,4.27,1.22,0,73,0,0,16,31,31,1.9608,-4.3137,14.5098,-71.7098,57.229,110.4372,0.89,0.13,0.12,0.08,0.21,0.8,0.84,0.14,0.1,0.1,0.18,0.78,1,1,15,267,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:34:35 - 10/11/2020,-4150309.7494990197,3951567.0739945336,-3643163.795665034,-5557.272440332679,-1427.2683268050366,-3632.1100899244743,136.405209379127,-32.609329106480125,418.6640496128183,4.090625261882762,-4.76195514004419,-4.3898704197539855,9,31,22,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,100,4.25,193.06,1064.52,0.81843,0,4.29,336.02,4.23,133.19,4.25,1.22,0,70,0,0,16,31,31,1.9608,-3.5294,15.2941,-75.6374,53.698,105.478,0.04,0.04,0.4,0.17,0.26,1.16,0.05,0.05,0.39,0.16,0.22,1.15,1,1,15,268,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:34:45 - 10/11/2020,-4165884.342989077,3894362.7042339793,-3686747.811160292,-5516.0139317182,-1474.7958809685706,-3675.776184512557,136.92936559450885,-33.04722578873071,418.8247499175025,4.161022221972308,-4.743507379539899,-4.343259780670289,9,31,32,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,100,4.25,224.83,1070.38,1.15494,80,4.29,406.89,4.25,133.19,4.27,1.22,0,68,0,0,16,31,31,1.9608,-2.7451,15.2941,-73.4554,54.7295,106.8513,0.63,0.13,0.08,0.45,0.23,0.87,0.6,0.14,0.06,0.53,0.21,0.87,1,2,15,269,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:34:55 - 10/11/2020,-4181015.002881509,3836687.415163091,-3729861.5082266545,-5474.053660817046,-1522.1357887383656,-3718.973339506795,137.45910875041974,-33.482492592510894,418.98514365876093,4.230915598001893,-4.7244491392904555,-4.296099686556571,9,31,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,171.07,1066.47,0.72287,0,4.27,299.98,4.23,133.19,4.25,1.22,0,72,0,0,16,31,31,1.1765,-1.9608,15.2941,-73.5348,47.6677,104.181,0.04,0.3,0.28,0.09,0.26,1.18,0.04,0.32,0.25,0.09,0.22,1.16,1,2,15,270,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:35:05 - 10/11/2020,-4195700.58209204,3778547.656181427,-3772499.5835426524,-5431.396979826171,-1569.2822517672914,-3761.69627408195,137.99455629024496,-33.915062573051905,419.14516287873124,4.300320649040464,-4.704734640180111,-4.248382509124637,9,31,52,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,99,4.25,167.4,1056.7,0.63563,81,4.27,277.37,4.23,133.19,4.23,1.22,0,73,0,0,16,31,31,0.3922,-1.1765,15.2941,-71.0353,48.4215,105.4017,0.17,0.09,0.04,0.61,0.25,0.98,0.14,0.09,0.04,0.62,0.21,1.0,1,2,15,271,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:35:15 - 10/11/2020,-4209939.803587742,3719950.635892907,-3814656.281306086,-5388.049652867593,-1616.228968120803,-3803.939188530436,138.5358197818725,-34.34486204442208,419.30473774071226,4.369130546801573,-4.684485960685327,-4.200131137584658,9,32,2,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,5.91,90,4.26,267.6,952.1,0.95137,81,4.29,334.8,4.25,133.19,4.25,1.22,0,64,0,0,16,31,31,-0.3922,-1.1765,15.2941,-67.8614,46.9932,104.1047,0.28,0.4,0.13,0.06,0.23,1.13,0.14,0.45,0.12,0.06,0.21,1.1,1,2,15,272,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:35:25 - 10/11/2020,-4223731.615431627,3660902.91724407,-3856326.4232146805,-5344.017016928341,-1662.9701393493276,-3845.6969316073305,139.0830177557159,-34.77182099206579,419.4638004256068,4.437360549459477,-4.663672581420565,-4.151345573627871,9,32,12,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,99,4.25,224.83,1057.67,0.95552,81,4.29,333.58,4.25,133.19,4.25,1.22,0,73,0,0,16,31,31,-1.1765,-0.3922,15.2941,0.0198,0.0198,0.0381,0.1,0.05,0.32,0.38,0.22,1.1,0.12,0.05,0.32,0.38,0.19,1.1,1,2,15,273,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:35:35 - 10/11/2020,-4237075.005144634,3601411.1106636394,-3897504.8856719667,-5299.304576858319,-1709.499936427308,-3886.964329114524,139.6362692408491,-35.19586777088259,419.62228322439177,4.5050411757673805,-4.642233462707466,-4.102033449157722,9,32,22,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.27,301.81,1073.31,1.2878800000000001,81,4.3,411.17,4.25,133.19,4.27,1.22,0,73,0,0,16,31,31,-1.9608,-0.3922,15.2941,0.0198,0.0198,0.0381,0.52,0.26,0.12,0.05,0.21,1.09,0.5,0.28,0.12,0.05,0.18,1.06,2,2,15,274,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:35:45 - 10/11/2020,-4249968.8470645435,3541482.5991449216,-3938186.112230484,-5253.9184173096855,-1755.8122250845504,-3927.7358481830956,140.19568687079257,-35.61692401007031,419.78011666754634,4.572141901021293,-4.620199124108741,-4.052210024974911,9,32,32,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,195.5,1069.4,0.82674,81,4.29,336.02,4.25,133.19,4.25,1.22,0,69,0,0,16,31,31,-2.7451,-1.1765,15.2941,-61.8708,43.1449,102.1973,0.09,0.12,0.44,0.1,0.19,1.13,0.09,0.13,0.44,0.1,0.17,1.11,2,2,15,275,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:35:55 - 10/11/2020,-4262412.2734688055,3481123.8577661538,-3978365.2689387575,-5207.863951664586,-1801.9013440356425,-3968.006604424175,140.76139240042008,-36.034916498033716,419.9372340147998,4.638677984251333,-4.597554307158405,-4.001844782828008,9,32,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,98,4.25,239.49,1040.08,1.01784,0,4.3,404.45,4.25,133.19,4.27,1.22,0,74,0,0,16,31,31,-3.5294,-1.9608,15.2941,-59.7681,49.1752,104.0284,0.57,0.08,0.09,0.04,0.19,1.11,0.57,0.08,0.09,0.08,0.16,1.09,2,3,15,276,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:36:05 - 10/11/2020,-4274404.259491442,3420342.3817761107,-4018036.935682832,-5161.147478265523,-1847.7612351845887,-4007.7712021749107,141.33349856118565,-36.44976360533818,420.09356620915327,4.704588378351796,-4.574344790098043,-3.9509987632570414,9,32,52,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.24,107.53,1074.29,0.45283,0,4.27,262.1,4.23,134.41,4.23,1.22,0,64,0,0,16,31,31,-3.5294,-2.7451,15.2941,-57.9431,48.7785,104.181,0.04,0.44,0.26,0.12,0.17,1.06,0.04,0.52,0.22,0.12,0.14,1.05,2,3,15,277,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:36:15 - 10/11/2020,-4285943.978388894,3359144.98987862,-4057196.243425439,-5113.774746233028,-1893.386145574757,-4047.0247340295823,141.91212478812537,-36.86138706270594,420.2490463416213,4.769918861844591,-4.550555313757286,-3.8996414478870607,9,33,2,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,150.29,1071.36,0.63563,81,4.27,319.53,4.23,134.41,4.25,1.22,0,72,0,0,16,31,31,-3.5294,-3.5294,14.5098,-59.7681,53.3806,105.5543,0.34,0.06,0.05,0.25,0.18,1.2,0.35,0.06,0.05,0.23,0.16,1.2,3,3,15,278,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:36:25 - 10/11/2020,-4297030.643173053,3297538.54437763,-4095838.380587261,-5065.751611548994,-1938.7704900333192,-4085.762399340286,142.4973903515619,-37.26970683440566,420.4036077720346,4.83462365088153,-4.52620113854361,-3.8477957281671875,9,33,12,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,90,4.26,230.94,961.88,0.9846,81,4.27,304.86,4.23,133.19,4.25,1.22,0,79,0,0,16,31,31,-3.5294,-4.3137,14.5098,-57.9431,54.8089,105.2491,0.35,0.53,0.1,0.08,0.14,1.0,0.26,0.57,0.1,0.08,0.12,0.97,3,3,15,279,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:36:35 - 10/11/2020,-4307663.38066038,3235530.701878047,-4133958.136521209,-5017.084662574817,-1983.9081950318744,-4123.978962481973,143.08940699812177,-37.6746362269383,420.5571823113654,4.898718003336659,-4.501267005066406,-3.7954539757625776,9,33,22,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,139.3,1072.34,0.58993,81,4.27,264.54,4.23,133.19,4.23,1.22,0,70,0,0,16,31,31,-3.5294,-5.098,14.5098,-61.8708,56.9116,104.3336,0.14,0.04,0.05,0.19,0.17,1.28,0.08,0.04,0.04,0.16,0.14,1.27,3,3,15,280,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:36:45 - 10/11/2020,-4317841.499393693,3173128.4248720286,-4171550.8349550283,-4967.7798621789225,-2028.7936752873845,-4161.669737136951,143.68829289866702,-38.076091727068594,420.7097039854517,4.962186655511474,-4.475752913274925,-3.7426390822359554,9,33,32,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,90,4.27,300.59,956.99,1.28372,81,4.3,433.16,4.27,133.19,4.27,1.22,0,79,0,0,16,31,31,-1.9608,-5.8824,14.5098,0.0198,0.0198,0.0381,0.67,0.23,0.1,0.04,0.13,0.96,0.65,0.23,0.1,0.04,0.12,0.93,3,3,15,281,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:36:55 - 10/11/2020,-4327564.347575393,3110338.717351498,-4208611.858630346,-4917.843371635055,-2073.421391229101,-4198.83009033444,144.29416551019628,-38.47398799356326,420.8611071824934,5.024999083829794,-4.44970464435254,-3.689343418993426,9,33,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,124.63,1075.27,0.52761,81,4.27,258.43,4.23,133.19,4.23,1.22,0,71,0,0,16,31,31,-1.1765,-5.8824,14.5098,-66.5126,60.5219,103.7995,0.08,0.06,0.1,0.08,0.14,1.31,0.05,0.06,0.09,0.06,0.13,1.28,3,4,15,282,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:37:05 - 10/11/2020,-4336831.20385409,3047169.389072249,-4245136.212102008,-4867.281901511447,-2117.7854217485583,-4235.455022804751,144.90713392478662,-38.86823310309474,421.0113248765627,5.087201066188318,-4.423061157651062,-3.635582247897343,9,33,52,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.26,261.49,1072.34,1.10924,81,4.3,419.72,4.27,133.19,4.27,1.22,0,73,0,0,16,31,31,-0.3922,-5.8824,14.5098,-69.012,60.1251,105.9358,0.7,0.06,0.08,0.19,0.13,0.97,0.66,0.08,0.08,0.22,0.12,0.96,3,4,15,283,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:37:15 - 10/11/2020,-4345641.5120822275,2983627.538842237,-4281119.416983595,-4816.101796273014,-2161.88022716008,-4271.5400387978425,145.52731326840254,-39.25873814428519,421.16029231449403,5.148731558722373,-4.395868234576899,-3.5813708307373027,9,34,2,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,91,4.25,172.29,975.56,0.7311799999999999,81,4.27,270.65,4.23,134.41,4.25,1.22,0,68,0,0,16,31,31,1.1765,-5.8824,14.5098,-71.1147,59.7681,104.9439,0.16,0.14,0.09,0.05,0.14,1.27,0.08,0.18,0.09,0.05,0.12,1.24,3,4,15,284,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:37:25 - 10/11/2020,-4353994.755688915,2919720.3047639187,-4316557.055390127,-4764.3093241480865,-2205.70043557633,-4307.080703563118,146.15481727636097,-39.64541233887364,421.3079451972572,5.209636339898101,-4.36809535551919,-3.5266862791182123,9,34,12,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,146.63,1076.25,0.61901,81,4.27,301.2,4.23,134.41,4.25,1.22,0,73,0,0,16,31,31,1.1765,-5.098,14.5098,0.0198,0.0198,0.0381,0.39,0.06,0.05,0.49,0.16,1.05,0.39,0.06,0.05,0.52,0.13,1.04,3,4,15,285,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:37:35 - 10/11/2020,-4361890.364983664,2855455.6416459023,-4351444.352556505,-4711.911501015142,-2249.2401104563032,-4342.072223664457,146.78975032832133,-40.02815843712019,421.4542179516051,5.269854365951928,-4.339773041753258,-3.4715591151676435,9,34,22,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,94,4.26,239.49,1005.87,1.01784,81,4.29,324.41,4.25,133.19,4.25,1.22,0,69,0,0,16,31,31,1.9608,-4.3137,14.5098,-72.5429,56.5942,104.181,0.38,0.17,0.08,0.04,0.14,1.23,0.31,0.17,0.08,0.04,0.12,1.2,4,4,15,286,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:37:45 - 10/11/2020,-4369327.9190251855,2790840.7770068436,-4385777.032869942,-4658.914839345187,-2292.4939713464532,-4376.510324467309,147.43222232598475,-40.40688205117951,421.59904732567446,5.329400891678713,-4.310931812308461,-3.4160122301337905,9,34,32,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,125.86,1075.27,0.53177,81,4.27,246.21,4.23,133.19,4.23,1.22,0,72,0,0,16,31,31,1.9608,-3.5294,15.2941,-76.4309,54.1344,104.8676,0.04,0.04,0.06,0.48,0.16,1.14,0.05,0.05,0.06,0.5,0.13,1.14,4,4,15,287,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:37:55 - 10/11/2020,-4376307.036250429,2725882.9755533584,-4419550.882631385,-4605.3259279426165,-2335.45663092948,-4410.390777063782,148.08234096038228,-40.78148691764968,421.74237061135284,5.388260658256111,-4.281541150692891,-3.359999846541041,9,34,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,98,4.26,246.82,1043.99,1.05108,81,4.29,357.4,4.25,133.19,4.27,1.22,0,71,0,0,16,31,31,1.9608,-2.7451,15.2941,-71.8288,52.7062,102.884,0.45,0.1,0.06,0.03,0.16,1.22,0.44,0.09,0.06,0.04,0.13,1.19,4,4,15,288,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:38:05 - 10/11/2020,-4382827.298592856,2660590.328526041,-4452761.352978109,-4551.151935436152,-2378.1223356061614,-4443.708993878901,148.74020342283956,-41.15187045590147,421.8841239708411,5.446464181169322,-4.251555274793242,-3.303583006327153,9,34,52,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,152.74,1076.25,0.6439400000000001,81,4.27,281.04,4.23,133.19,4.25,1.22,0,73,0,0,16,31,31,1.1765,-1.9608,15.2941,-75.0027,48.8579,102.2736,0.04,0.04,0.26,0.26,0.17,1.23,0.04,0.05,0.25,0.23,0.14,1.23,4,5,15,289,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:38:15 - 10/11/2020,-4388888.419947317,2594970.1846579495,-4485404.375717238,-4496.399664370533,-2420.4858505308125,-4476.460944279281,149.40591177402862,-41.51793282315175,422.02424592684207,5.503935156929028,-4.221081007941806,-3.246746451410566,9,35,2,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,195.5,1076.25,0.82674,81,4.29,334.8,4.25,133.19,4.25,1.22,0,75,0,0,16,31,31,1.1765,-1.1765,15.2941,-68.6946,47.7867,103.0365,0.43,0.05,0.04,0.1,0.18,1.24,0.34,0.06,0.04,0.13,0.16,1.22,4,5,15,290,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:38:25 - 10/11/2020,-4394490.153472032,2529029.927565404,-4517475.945913433,-4441.075810525198,-2462.5419560786395,-4508.642551825443,150.07956489504443,-41.879572331478485,422.1626756328838,5.560719364556623,-4.1900420500735605,-3.18949018393074,9,35,12,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,146.63,1073.31,0.61901,81,4.27,285.92,4.23,133.19,4.25,1.22,0,69,0,0,16,31,31,-0.3922,-1.1765,15.2941,-67.9408,45.6443,101.3581,0.04,0.12,0.27,0.04,0.19,1.27,0.04,0.12,0.27,0.05,0.16,1.26,4,5,15,291,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:38:45 - 10/11/2020,-4404314.505175231,2396221.1932229507,-4579887.918292225,-4328.742792765191,-2545.7099310162284,-4571.277966820189,151.45105781494294,-42.58915422972189,422.4342133745942,5.672151159543483,-4.126422664311523,-3.0737948190968254,9,35,32,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,136.85,1074.29,0.58162,81,4.27,268.21,4.23,133.19,4.25,1.22,0,62,0,0,16,31,31,-1.9608,-0.3922,15.2941,-61.9104,45.3269,101.8921,0.05,0.32,0.16,0.04,0.22,1.24,0.05,0.34,0.16,0.04,0.18,1.22,5,5,15,293,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:38:55 - 10/11/2020,-4408536.859262924,2329367.6727483724,-4610220.672272079,-4271.747508986325,-2586.811543988866,-4601.724094207587,152.1490756070725,-42.93688455619974,422.56720324991176,5.72676822447051,-4.093811720199372,-3.0153557268349527,9,35,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,146.63,1082.11,0.62317,81,4.27,270.65,4.23,133.19,4.25,1.22,0,70,0,0,16,31,31,-2.7451,-1.1765,15.2941,-60.2045,46.0014,101.9684,0.13,0.03,0.08,0.19,0.22,1.31,0.08,0.03,0.08,0.17,0.19,1.29,5,5,15,294,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:39:05 - 10/11/2020,-4412299.178756752,2262225.5534115583,-4639965.9250385165,-4214.2097758749405,-2627.584364938637,-4631.583801344893,152.85537679902092,-43.279759409927195,422.698261335508,5.780683248418553,-4.060697127805824,-2.9565427099892725,9,35,52,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,208.94,1076.25,0.88905,81,4.29,312.19,4.23,133.19,4.25,1.22,0,72,0,0,16,31,31,-3.5294,-1.9608,15.2941,-57.0306,50.2861,102.7314,0.28,0.4,0.06,0.05,0.26,1.18,0.18,0.43,0.05,0.06,0.22,1.15,4,5,15,295,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:39:15 - 10/11/2020,-4415601.4459927995,2194802.4029938197,-4669120.036217954,-4156.136686240766,-2668.0233876023326,-4660.853446478269,153.57003809178497,-43.61766864269912,422.82733048911393,5.833850451948368,-4.0270636309368975,-2.897340511691414,9,36,2,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.29,100,4.25,161.29,1075.27,0.68133,81,4.27,283.48,4.23,133.19,4.25,1.22,0,65,0,0,16,31,31,-3.5294,-2.7451,14.5098,-58.1018,51.7144,102.121,0.03,0.06,0.19,0.12,0.25,1.32,0.03,0.06,0.19,0.1,0.22,1.29,5,5,15,296,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:39:25 - 10/11/2020,-4418443.682477999,2127105.81898446,-4697679.431158254,-4097.535363467299,-2708.1236361907804,-4689.529395452808,154.29313061554205,-43.95050047920619,422.9543543643132,5.886269831301941,-3.9929264897904777,-2.8377796541380644,9,36,12,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.67,94,4.27,289.59,1009.78,1.2338699999999998,0,4.3,412.39,4.27,133.19,4.27,1.22,0,71,0,0,16,31,31,-3.5294,-3.5294,14.5098,-57.348,55.6023,104.9439,0.54,0.27,0.06,0.09,0.3,1.13,0.53,0.27,0.06,0.09,0.25,1.1,5,6,15,297,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:39:35 - 10/11/2020,-4420825.922446995,2059144.2506297303,-4725640.267364277,-4038.41383122054,-2747.8797228335643,-4717.607838535567,155.0247105838964,-44.27813765287053,423.07927594047135,5.937926125526799,-3.958270446463516,-2.7778601400379173,9,36,22,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.67,100,4.25,162.51,1080.16,0.68548,81,4.27,290.81,4.23,133.19,4.25,1.22,0,66,0,0,16,31,31,-3.5294,-5.098,14.5098,-59.8871,55.2453,103.2654,0.06,0.16,0.19,0.06,0.3,1.29,0.05,0.19,0.16,0.06,0.25,1.28,5,6,15,298,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:39:45 - 10/11/2020,-4422748.288568754,1990925.0880814276,-4752999.2332272995,-3978.7790451875135,-2787.28694632084,-4745.085423822258,155.76483928287684,-44.60046679841128,423.20204110561593,5.988865110006374,-3.923110759695293,-2.7175896005530182,9,36,32,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.67,100,4.27,259.04,1082.11,1.1050799999999998,82,4.29,359.85,4.25,133.19,4.27,1.22,0,65,0,0,16,31,31,-2.7451,-5.098,14.5098,-60.9186,61.6327,112.0394,0.62,0.04,0.12,0.12,0.32,1.11,0.63,0.06,0.12,0.13,0.27,1.07,5,6,15,299,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
00:39:55 - 10/11/2020,-4424210.915003159,1922456.8491497869,-4779752.648550487,-3918.639135971723,-2826.3399492090252,-4771.95847121823,156.5135590348897,-44.917367988511685,423.32259466290475,6.0390410042989275,-3.887447432776972,-2.656975668965508,9,36,42,12,6,0,15,83,150,83,83,0,0,0,0,0,19325,6.67,100,4.26,221.16,1072.34,0.93891,82,4.29,324.41,4.25,134.41,4.25,1.22,0,68,0,0,16,31,31,-1.9608,-5.8824,14.5098,0.0198,0.0198,0.0381,0.22,0.28,0.14,0.05,0.32,1.27,0.12,0.3,0.14,0.05,0.28,1.24,5,6,15,300,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
